"","date","h_year","flow","baseflow"
"5617",1979-05-18,1979,72,4.38709677419355
"5618",1979-05-19,1979,57,4.61290322580645
"5619",1979-05-20,1979,41,4.83870967741935
"5620",1979-05-21,1979,12,5.06451612903226
"5621",1979-05-22,1979,98,5.29032258064516
"5622",1979-05-23,1979,98,5.51612903225806
"5623",1979-05-24,1979,84,5.74193548387097
"5624",1979-05-25,1979,70,5.96774193548387
"5625",1979-05-26,1979,57,6.19354838709677
"5626",1979-05-27,1979,57,6.41935483870968
"5627",1979-05-28,1979,44,6.64516129032258
"5628",1979-05-29,1979,44,6.87096774193548
"5629",1979-05-30,1979,44,7.09677419354839
"5630",1979-05-31,1979,32,7.32258064516129
"5631",1979-06-01,1979,32,7.54838709677419
"5632",1979-06-02,1979,19,7.7741935483871
"5633",1979-06-03,1979,8,8
"5634",1979-06-04,1979,8,7.69230769230769
"5635",1979-06-05,1979,96,7.38461538461539
"5636",1979-06-06,1979,96,7.07692307692308
"5637",1979-06-07,1979,85,6.76923076923077
"5638",1979-06-08,1979,19,6.46153846153846
"5639",1979-06-09,1979,70,6.15384615384615
"5640",1979-06-10,1979,32,5.84615384615385
"5641",1979-06-11,1979,32,5.53846153846154
"5642",1979-06-12,1979,32,5.23076923076923
"5643",1979-06-13,1979,74,4.92307692307692
"5644",1979-06-14,1979,11,4.61538461538461
"5645",1979-06-15,1979,92,4.30769230769231
"5646",1979-06-16,1979,41,4
"5647",1979-06-17,1979,6,3.69230769230769
"5648",1979-06-18,1979,17,3.38461538461539
"5649",1979-06-19,1979,10,3.07692307692308
"5650",1979-06-20,1979,39,2.76923076923077
"5651",1979-06-21,1979,51,2.46153846153846
"5652",1979-06-22,1979,89,2.15384615384615
"5653",1979-06-23,1979,5,1.84615384615385
"5654",1979-06-24,1979,41,1.53846153846154
"5655",1979-06-25,1979,84,1.23076923076923
"5656",1979-06-26,1979,44,0.923076923076923
"5657",1979-06-27,1979,57,0.615384615384615
"5658",1979-06-28,1979,84,0.307692307692307
"5659",1979-06-29,1979,0,0
"5660",1979-06-30,1979,49,0
"5661",1979-07-01,1979,1,0
"5662",1979-07-02,1979,0,0
"5663",1979-07-03,1979,7,0.258064516129032
"5664",1979-07-04,1979,9,0.516129032258065
"5665",1979-07-05,1979,60,0.774193548387097
"5666",1979-07-06,1979,9,1.03225806451613
"5667",1979-07-07,1979,74,1.29032258064516
"5668",1979-07-08,1979,11,1.54838709677419
"5669",1979-07-09,1979,1,1
"5670",1979-07-10,1979,30,2.06451612903226
"5671",1979-07-11,1979,39,2.32258064516129
"5672",1979-07-12,1979,57,2.58064516129032
"5673",1979-07-13,1979,26,2.83870967741935
"5674",1979-07-14,1979,12,3.09677419354839
"5675",1979-07-15,1979,26,3.35483870967742
"5676",1979-07-16,1979,41,3.61290322580645
"5677",1979-07-17,1979,63,3.87096774193548
"5678",1979-07-18,1979,56,4.12903225806452
"5679",1979-07-19,1979,41,4.38709677419355
"5680",1979-07-20,1979,84,4.64516129032258
"5681",1979-07-21,1979,57,4.90322580645161
"5682",1979-07-22,1979,70,5.16129032258065
"5683",1979-07-23,1979,34,5.41935483870968
"5684",1979-07-24,1979,22,5.67741935483871
"5685",1979-07-25,1979,98,5.93548387096774
"5686",1979-07-26,1979,44,6.19354838709677
"5687",1979-07-27,1979,32,6.45161290322581
"5688",1979-07-28,1979,74,6.70967741935484
"5689",1979-07-29,1979,30,6.96774193548387
"5690",1979-07-30,1979,12,7.2258064516129
"5691",1979-07-31,1979,57,7.48387096774194
"5692",1979-08-01,1979,19,7.74193548387097
"5693",1979-08-02,1979,8,8
"5694",1979-08-03,1979,8,8
"5695",1979-08-04,1979,96,8
"5696",1979-08-05,1979,57,8
"5697",1979-08-06,1979,19,8
"5698",1979-08-07,1979,85,8
"5699",1979-08-08,1979,85,8
"5700",1979-08-09,1979,85,8
"5701",1979-08-10,1979,12,8
"5702",1979-08-11,1979,39,8
"5703",1979-08-12,1979,84,8
"5704",1979-08-13,1979,32,8
"5705",1979-08-14,1979,8,8
"5706",1979-08-15,1979,85,8.5
"5707",1979-08-16,1979,85,9
"5708",1979-08-17,1979,74,9.5
"5709",1979-08-18,1979,74,10
"5710",1979-08-19,1979,57,10.5
"5711",1979-08-20,1979,73,11
"5712",1979-08-21,1979,30,11.5
"5713",1979-08-22,1979,12,12
"5714",1979-08-23,1979,44,11.6
"5715",1979-08-24,1979,19,11.2
"5716",1979-08-25,1979,39,10.8
"5717",1979-08-26,1979,73,10.4
"5718",1979-08-27,1979,39,10
"5719",1979-08-28,1979,26,9.6
"5720",1979-08-29,1979,57,9.2
"5721",1979-08-30,1979,84,8.8
"5722",1979-08-31,1979,32,8.4
"5723",1979-09-01,1979,8,8
"5724",1979-09-02,1979,8,8
"5725",1979-09-03,1979,8,8
"5726",1979-09-04,1979,8,8
"5727",1979-09-05,1979,57,8
"5728",1979-09-06,1979,44,8
"5729",1979-09-07,1979,32,8
"5730",1979-09-08,1979,19,8
"5731",1979-09-09,1979,8,8
"5732",1979-09-10,1979,8,7.46666666666667
"5733",1979-09-11,1979,96,6.93333333333333
"5734",1979-09-12,1979,85,6.4
"5735",1979-09-13,1979,85,5.86666666666667
"5736",1979-09-14,1979,85,5.33333333333333
"5737",1979-09-15,1979,85,4.8
"5738",1979-09-16,1979,96,4.26666666666667
"5739",1979-09-17,1979,96,3.73333333333333
"5740",1979-09-18,1979,85,3.2
"5741",1979-09-19,1979,74,2.66666666666667
"5742",1979-09-20,1979,74,2.13333333333333
"5743",1979-09-21,1979,74,1.6
"5744",1979-09-22,1979,74,1.06666666666667
"5745",1979-09-23,1979,26,0.533333333333333
"5746",1979-09-24,1979,0,0
"5747",1979-09-25,1979,6,0.538461538461539
"5748",1979-09-26,1979,2,1.07692307692308
"5749",1979-09-27,1979,49,1.61538461538462
"5750",1979-09-28,1979,88,2.15384615384615
"5751",1979-09-29,1979,41,2.69230769230769
"5752",1979-09-30,1979,41,3.23076923076923
"5753",1979-10-01,1980,12,3.76923076923077
"5754",1979-10-02,1980,84,4.30769230769231
"5755",1979-10-03,1980,57,4.84615384615385
"5756",1979-10-04,1980,44,5.38461538461539
"5757",1979-10-05,1980,32,5.92307692307692
"5758",1979-10-06,1980,11,6.46153846153846
"5759",1979-10-07,1980,7,7
"5760",1979-10-08,1980,56,7.125
"5761",1979-10-09,1980,41,7.25
"5762",1979-10-10,1980,70,7.375
"5763",1979-10-11,1980,70,7.5
"5764",1979-10-12,1980,44,7.625
"5765",1979-10-13,1980,44,7.75
"5766",1979-10-14,1980,32,7.875
"5767",1979-10-15,1980,8,8
"5768",1979-10-16,1980,19,8
"5769",1979-10-17,1980,8,8
"5770",1979-10-18,1980,8,8
"5771",1979-10-19,1980,44,8
"5772",1979-10-20,1980,44,8
"5773",1979-10-21,1980,19,8
"5774",1979-10-22,1980,8,8
"5775",1979-10-23,1980,96,7.55555555555556
"5776",1979-10-24,1980,96,7.11111111111111
"5777",1979-10-25,1980,85,6.66666666666667
"5778",1979-10-26,1980,85,6.22222222222222
"5779",1979-10-27,1980,85,5.77777777777778
"5780",1979-10-28,1980,85,5.33333333333333
"5781",1979-10-29,1980,70,4.88888888888889
"5782",1979-10-30,1980,51,4.44444444444444
"5783",1979-10-31,1980,4,4
"5784",1979-11-01,1980,39,3.63636363636364
"5785",1979-11-02,1980,92,3.27272727272727
"5786",1979-11-03,1980,5,2.90909090909091
"5787",1979-11-04,1980,41,2.54545454545455
"5788",1979-11-05,1980,26,2.18181818181818
"5789",1979-11-06,1980,22,1.81818181818182
"5790",1979-11-07,1980,88,1.45454545454545
"5791",1979-11-08,1980,41,1.09090909090909
"5792",1979-11-09,1980,98,0.727272727272727
"5793",1979-11-10,1980,1,0.363636363636364
"5794",1979-11-11,1980,0,0
"5795",1979-11-12,1980,4,0
"5796",1979-11-13,1980,8,0
"5797",1979-11-14,1980,6,0
"5798",1979-11-15,1980,9,0
"5799",1979-11-16,1980,6,0
"5800",1979-11-17,1980,1,0
"5801",1979-11-18,1980,6,0
"5802",1979-11-19,1980,4,0
"5803",1979-11-20,1980,0,0
"5804",1979-11-21,1980,2,0
"5805",1979-11-22,1980,5,0
"5806",1979-11-23,1980,9,0
"5807",1979-11-24,1980,7,0
"5808",1979-11-25,1980,0,0
"5809",1979-11-26,1980,2,0.0344827586206897
"5810",1979-11-27,1980,1,0.0689655172413793
"5811",1979-11-28,1980,8,0.103448275862069
"5812",1979-11-29,1980,34,0.137931034482759
"5813",1979-11-30,1980,86,0.172413793103448
"5814",1979-12-01,1980,17,0.206896551724138
"5815",1979-12-02,1980,51,0.241379310344828
"5816",1979-12-03,1980,30,0.275862068965517
"5817",1979-12-04,1980,49,0.310344827586207
"5818",1979-12-05,1980,49,0.344827586206897
"5819",1979-12-06,1980,30,0.379310344827586
"5820",1979-12-07,1980,30,0.413793103448276
"5821",1979-12-08,1980,92,0.448275862068966
"5822",1979-12-09,1980,74,0.482758620689655
"5823",1979-12-10,1980,74,0.517241379310345
"5824",1979-12-11,1980,30,0.551724137931034
"5825",1979-12-12,1980,8,0.586206896551724
"5826",1979-12-13,1980,34,0.620689655172414
"5827",1979-12-14,1980,17,0.655172413793103
"5828",1979-12-15,1980,8,0.689655172413793
"5829",1979-12-16,1980,3,0.724137931034483
"5830",1979-12-17,1980,9,0.758620689655172
"5831",1979-12-18,1980,6,0.793103448275862
"5832",1979-12-19,1980,6,0.827586206896552
"5833",1979-12-20,1980,8,0.862068965517241
"5834",1979-12-21,1980,7,0.896551724137931
"5835",1979-12-22,1980,2,0.931034482758621
"5836",1979-12-23,1980,5,0.96551724137931
"5837",1979-12-24,1980,1,1
"5838",1979-12-25,1980,2,1
"5839",1979-12-26,1980,2,1
"5840",1979-12-27,1980,4,1
"5841",1979-12-28,1980,5,1
"5842",1979-12-29,1980,4,1
"5843",1979-12-30,1980,8,1
"5844",1979-12-31,1980,7,1
"5845",1980-01-01,1980,6,1
"5846",1980-01-02,1980,6,1
"5847",1980-01-03,1980,1,1
"5848",1980-01-04,1980,1,1
"5849",1980-01-05,1980,83,2.6
"5850",1980-01-06,1980,8,3.4
"5851",1980-01-07,1980,83,4.2
"5852",1980-01-08,1980,58,5
"5853",1980-01-09,1980,10,5.8
"5854",1980-01-10,1980,10,6.6
"5855",1980-01-11,1980,63,7.4
"5856",1980-01-12,1980,95,8.2
"5857",1980-01-13,1980,9,9
"5858",1980-01-14,1980,95,8.27272727272727
"5859",1980-01-15,1980,17,7.54545454545454
"5860",1980-01-16,1980,51,6.81818181818182
"5861",1980-01-17,1980,30,6.09090909090909
"5862",1980-01-18,1980,30,5.36363636363636
"5863",1980-01-19,1980,30,4.63636363636364
"5864",1980-01-20,1980,9,3.90909090909091
"5865",1980-01-21,1980,30,3.18181818181818
"5866",1980-01-22,1980,9,2.45454545454545
"5867",1980-01-23,1980,86,1.72727272727273
"5868",1980-01-24,1980,1,1
"5869",1980-01-25,1980,6,0.916666666666667
"5870",1980-01-26,1980,8,0.833333333333333
"5871",1980-01-27,1980,8,0.75
"5872",1980-01-28,1980,2,0.666666666666667
"5873",1980-01-29,1980,3,0.583333333333333
"5874",1980-01-30,1980,6,0.5
"5875",1980-01-31,1980,7,0.416666666666667
"5876",1980-02-01,1980,6,0.333333333333333
"5877",1980-02-02,1980,9,0.25
"5878",1980-02-03,1980,1,0.166666666666667
"5879",1980-02-04,1980,8,0.0833333333333334
"5880",1980-02-05,1980,0,0
"5881",1980-02-06,1980,5,0
"5882",1980-02-07,1980,8,0
"5883",1980-02-08,1980,3,0
"5884",1980-02-09,1980,4,0
"5885",1980-02-10,1980,5,0
"5886",1980-02-11,1980,4,0
"5887",1980-02-12,1980,0,0
"5888",1980-02-13,1980,6,1.54545454545455
"5889",1980-02-14,1980,4,3.09090909090909
"5890",1980-02-15,1980,0,0
"5891",1980-02-16,1980,60,6.18181818181818
"5892",1980-02-17,1980,34,7.72727272727273
"5893",1980-02-18,1980,34,9.27272727272727
"5894",1980-02-19,1980,58,10.8181818181818
"5895",1980-02-20,1980,34,12.3636363636364
"5896",1980-02-21,1980,63,13.9090909090909
"5897",1980-02-22,1980,39,15.4545454545455
"5898",1980-02-23,1980,17,17
"5899",1980-02-24,1980,95,16.0666666666667
"5900",1980-02-25,1980,30,15.1333333333333
"5901",1980-02-26,1980,30,14.2
"5902",1980-02-27,1980,30,13.2666666666667
"5903",1980-02-28,1980,89,12.3333333333333
"5904",1980-02-29,1980,69,11.4
"5905",1980-03-01,1980,89,10.4666666666667
"5906",1980-03-02,1980,69,9.53333333333333
"5907",1980-03-03,1980,69,8.6
"5908",1980-03-04,1980,30,7.66666666666667
"5909",1980-03-05,1980,92,6.73333333333333
"5910",1980-03-06,1980,92,5.8
"5911",1980-03-07,1980,92,4.86666666666667
"5912",1980-03-08,1980,9,3.93333333333333
"5913",1980-03-09,1980,3,3
"5914",1980-03-10,1980,7,2.75
"5915",1980-03-11,1980,60,2.5
"5916",1980-03-12,1980,63,2.25
"5917",1980-03-13,1980,95,2
"5918",1980-03-14,1980,30,1.75
"5919",1980-03-15,1980,39,1.5
"5920",1980-03-16,1980,34,1.25
"5921",1980-03-17,1980,86,1
"5922",1980-03-18,1980,17,0.75
"5923",1980-03-19,1980,51,0.5
"5924",1980-03-20,1980,30,0.25
"5925",1980-03-21,1980,0,0
"5926",1980-03-22,1980,6,0
"5927",1980-03-23,1980,0,0
"5928",1980-03-24,1980,4,0
"5929",1980-03-25,1980,6,0
"5930",1980-03-26,1980,7,0
"5931",1980-03-27,1980,7,0
"5932",1980-03-28,1980,34,0
"5933",1980-03-29,1980,34,0
"5934",1980-03-30,1980,87,0
"5935",1980-03-31,1980,87,0
"5936",1980-04-01,1980,34,0
"5937",1980-04-02,1980,63,0
"5938",1980-04-03,1980,8,0
"5939",1980-04-04,1980,86,0
"5940",1980-04-05,1980,73,0
"5941",1980-04-06,1980,30,0
"5942",1980-04-07,1980,30,0
"5943",1980-04-08,1980,30,0
"5944",1980-04-09,1980,51,0
"5945",1980-04-10,1980,9,0
"5946",1980-04-11,1980,89,0
"5947",1980-04-12,1980,69,0
"5948",1980-04-13,1980,49,0
"5949",1980-04-14,1980,30,0
"5950",1980-04-15,1980,56,0
"5951",1980-04-16,1980,39,0
"5952",1980-04-17,1980,22,0
"5953",1980-04-18,1980,22,0
"5954",1980-04-19,1980,5,0
"5955",1980-04-20,1980,34,0
"5956",1980-04-21,1980,0,0
"5957",1980-04-22,1980,7,0
"5958",1980-04-23,1980,4,0
"5959",1980-04-24,1980,7,0
"5960",1980-04-25,1980,7,0
"5961",1980-04-26,1980,3,0
"5962",1980-04-27,1980,0,0
"5963",1980-04-28,1980,34,0
"5964",1980-04-29,1980,0,0
"5965",1980-04-30,1980,1,0
"5966",1980-05-01,1980,7,0
"5967",1980-05-02,1980,0,0
"5968",1980-05-03,1980,8,0
"5969",1980-05-04,1980,10,0
"5970",1980-05-05,1980,83,0
"5971",1980-05-06,1980,8,0
"5972",1980-05-07,1980,4,0
"5973",1980-05-08,1980,8,0
"5974",1980-05-09,1980,0,0
"5975",1980-05-10,1980,5,0
"5976",1980-05-11,1980,8,0
"5977",1980-05-12,1980,1,0
"5978",1980-05-13,1980,6,0
"5979",1980-05-14,1980,3,0
"5980",1980-05-15,1980,2,0
"5981",1980-05-16,1980,7,0
"5982",1980-05-17,1980,1,0
"5983",1980-05-18,1980,8,0
"5984",1980-05-19,1980,8,0
"5985",1980-05-20,1980,0,0
"5986",1980-05-21,1980,8,0.181818181818182
"5987",1980-05-22,1980,83,0.363636363636364
"5988",1980-05-23,1980,6,0.545454545454545
"5989",1980-05-24,1980,8,0.727272727272727
"5990",1980-05-25,1980,63,0.909090909090909
"5991",1980-05-26,1980,73,1.09090909090909
"5992",1980-05-27,1980,89,1.27272727272727
"5993",1980-05-28,1980,49,1.45454545454545
"5994",1980-05-29,1980,49,1.63636363636364
"5995",1980-05-30,1980,30,1.81818181818182
"5996",1980-05-31,1980,2,2
"5997",1980-06-01,1980,3,2.21428571428571
"5998",1980-06-02,1980,8,2.42857142857143
"5999",1980-06-03,1980,4,2.64285714285714
"6000",1980-06-04,1980,8,2.85714285714286
"6001",1980-06-05,1980,63,3.07142857142857
"6002",1980-06-06,1980,73,3.28571428571429
"6003",1980-06-07,1980,30,3.5
"6004",1980-06-08,1980,9,3.71428571428571
"6005",1980-06-09,1980,69,3.92857142857143
"6006",1980-06-10,1980,89,4.14285714285714
"6007",1980-06-11,1980,89,4.35714285714286
"6008",1980-06-12,1980,92,4.57142857142857
"6009",1980-06-13,1980,56,4.78571428571429
"6010",1980-06-14,1980,5,5
"6011",1980-06-15,1980,72,5
"6012",1980-06-16,1980,57,5
"6013",1980-06-17,1980,5,5
"6014",1980-06-18,1980,69,5.25
"6015",1980-06-19,1980,9,5.5
"6016",1980-06-20,1980,39,5.75
"6017",1980-06-21,1980,30,6
"6018",1980-06-22,1980,11,6.25
"6019",1980-06-23,1980,39,6.5
"6020",1980-06-24,1980,22,6.75
"6021",1980-06-25,1980,22,7
"6022",1980-06-26,1980,49,7.25
"6023",1980-06-27,1980,49,7.5
"6024",1980-06-28,1980,30,7.75
"6025",1980-06-29,1980,22,8
"6026",1980-06-30,1980,60,8.25
"6027",1980-07-01,1980,63,8.5
"6028",1980-07-02,1980,30,8.75
"6029",1980-07-03,1980,9,9
"6030",1980-07-04,1980,86,8.55555555555556
"6031",1980-07-05,1980,11,8.11111111111111
"6032",1980-07-06,1980,39,7.66666666666667
"6033",1980-07-07,1980,56,7.22222222222222
"6034",1980-07-08,1980,74,6.77777777777778
"6035",1980-07-09,1980,72,6.33333333333333
"6036",1980-07-10,1980,57,5.88888888888889
"6037",1980-07-11,1980,69,5.44444444444444
"6038",1980-07-12,1980,5,5
"6039",1980-07-13,1980,30,5.6
"6040",1980-07-14,1980,39,6.2
"6041",1980-07-15,1980,57,6.8
"6042",1980-07-16,1980,84,7.4
"6043",1980-07-17,1980,72,8
"6044",1980-07-18,1980,22,8.6
"6045",1980-07-19,1980,12,9.2
"6046",1980-07-20,1980,98,9.8
"6047",1980-07-21,1980,41,10.4
"6048",1980-07-22,1980,11,11
"6049",1980-07-23,1980,41,9.875
"6050",1980-07-24,1980,84,8.75
"6051",1980-07-25,1980,70,7.625
"6052",1980-07-26,1980,70,6.5
"6053",1980-07-27,1980,44,5.375
"6054",1980-07-28,1980,84,4.25
"6055",1980-07-29,1980,89,3.125
"6056",1980-07-30,1980,2,2
"6057",1980-07-31,1980,17,2.31578947368421
"6058",1980-08-01,1980,5,2.63157894736842
"6059",1980-08-02,1980,12,2.94736842105263
"6060",1980-08-03,1980,57,3.26315789473684
"6061",1980-08-04,1980,57,3.57894736842105
"6062",1980-08-05,1980,57,3.89473684210526
"6063",1980-08-06,1980,32,4.21052631578947
"6064",1980-08-07,1980,19,4.52631578947368
"6065",1980-08-08,1980,19,4.84210526315789
"6066",1980-08-09,1980,19,5.15789473684211
"6067",1980-08-10,1980,32,5.47368421052632
"6068",1980-08-11,1980,39,5.78947368421053
"6069",1980-08-12,1980,72,6.10526315789474
"6070",1980-08-13,1980,22,6.42105263157895
"6071",1980-08-14,1980,57,6.73684210526316
"6072",1980-08-15,1980,57,7.05263157894737
"6073",1980-08-16,1980,19,7.36842105263158
"6074",1980-08-17,1980,96,7.68421052631579
"6075",1980-08-18,1980,8,8
"6076",1980-08-19,1980,85,8
"6077",1980-08-20,1980,96,8
"6078",1980-08-21,1980,8,8
"6079",1980-08-22,1980,96,7.54545454545454
"6080",1980-08-23,1980,39,7.09090909090909
"6081",1980-08-24,1980,41,6.63636363636364
"6082",1980-08-25,1980,57,6.18181818181818
"6083",1980-08-26,1980,32,5.72727272727273
"6084",1980-08-27,1980,32,5.27272727272727
"6085",1980-08-28,1980,19,4.81818181818182
"6086",1980-08-29,1980,96,4.36363636363636
"6087",1980-08-30,1980,8,3.90909090909091
"6088",1980-08-31,1980,17,3.45454545454546
"6089",1980-09-01,1980,3,3
"6090",1980-09-02,1980,5,3.11111111111111
"6091",1980-09-03,1980,49,3.22222222222222
"6092",1980-09-04,1980,5,3.33333333333333
"6093",1980-09-05,1980,41,3.44444444444444
"6094",1980-09-06,1980,98,3.55555555555556
"6095",1980-09-07,1980,57,3.66666666666667
"6096",1980-09-08,1980,57,3.77777777777778
"6097",1980-09-09,1980,98,3.88888888888889
"6098",1980-09-10,1980,4,4
"6099",1980-09-11,1980,7,4.33333333333333
"6100",1980-09-12,1980,49,4.66666666666667
"6101",1980-09-13,1980,5,5
"6102",1980-09-14,1980,74,5.33333333333333
"6103",1980-09-15,1980,22,5.66666666666667
"6104",1980-09-16,1980,26,6
"6105",1980-09-17,1980,98,6.33333333333333
"6106",1980-09-18,1980,70,6.66666666666667
"6107",1980-09-19,1980,57,7
"6108",1980-09-20,1980,57,7.33333333333333
"6109",1980-09-21,1980,57,7.66666666666667
"6110",1980-09-22,1980,57,8
"6111",1980-09-23,1980,44,8.33333333333333
"6112",1980-09-24,1980,26,8.66666666666667
"6113",1980-09-25,1980,9,9
"6114",1980-09-26,1980,41,8.35714285714286
"6115",1980-09-27,1980,84,7.71428571428571
"6116",1980-09-28,1980,57,7.07142857142857
"6117",1980-09-29,1980,44,6.42857142857143
"6118",1980-09-30,1980,32,5.78571428571429
"6119",1980-10-01,1981,32,5.14285714285714
"6120",1980-10-02,1981,19,4.5
"6121",1980-10-03,1981,8,3.85714285714286
"6122",1980-10-04,1981,8,3.21428571428571
"6123",1980-10-05,1981,19,2.57142857142857
"6124",1980-10-06,1981,98,1.92857142857143
"6125",1980-10-07,1981,57,1.28571428571429
"6126",1980-10-08,1981,39,0.642857142857142
"6127",1980-10-09,1981,0,0
"6128",1980-10-10,1981,0,0
"6129",1980-10-11,1981,8,0
"6130",1980-10-12,1981,5,0
"6131",1980-10-13,1981,0,0
"6132",1980-10-14,1981,0,0
"6133",1980-10-15,1981,3,0
"6134",1980-10-16,1981,7,0
"6135",1980-10-17,1981,8,0
"6136",1980-10-18,1981,1,0
"6137",1980-10-19,1981,9,0
"6138",1980-10-20,1981,6,0
"6139",1980-10-21,1981,0,0
"6140",1980-10-22,1981,0,0
"6141",1980-10-23,1981,7,0
"6142",1980-10-24,1981,4,0
"6143",1980-10-25,1981,4,0
"6144",1980-10-26,1981,6,0
"6145",1980-10-27,1981,5,0
"6146",1980-10-28,1981,0,0
"6147",1980-10-29,1981,5,0
"6148",1980-10-30,1981,87,0
"6149",1980-10-31,1981,58,0
"6150",1980-11-01,1981,39,0
"6151",1980-11-02,1981,73,0
"6152",1980-11-03,1981,39,0
"6153",1980-11-04,1981,87,0
"6154",1980-11-05,1981,9,0
"6155",1980-11-06,1981,0,0
"6156",1980-11-07,1981,0,0
"6157",1980-11-08,1981,0,0
"6158",1980-11-09,1981,0,0
"6159",1980-11-10,1981,9,0
"6160",1980-11-11,1981,0,0
"6161",1980-11-12,1981,1,0
"6162",1980-11-13,1981,8,0
"6163",1980-11-14,1981,5,0
"6164",1980-11-15,1981,1,0
"6165",1980-11-16,1981,3,0
"6166",1980-11-17,1981,2,0
"6167",1980-11-18,1981,5,0
"6168",1980-11-19,1981,6,0
"6169",1980-11-20,1981,4,0
"6170",1980-11-21,1981,2,0
"6171",1980-11-22,1981,6,0
"6172",1980-11-23,1981,0,0
"6173",1980-11-24,1981,0,0
"6174",1980-11-25,1981,7,0
"6175",1980-11-26,1981,8,0
"6176",1980-11-27,1981,6,0
"6177",1980-11-28,1981,2,0
"6178",1980-11-29,1981,8,0
"6179",1980-11-30,1981,3,0
"6180",1980-12-01,1981,4,0
"6181",1980-12-02,1981,4,0
"6182",1980-12-03,1981,0,0
"6183",1980-12-04,1981,1,0
"6184",1980-12-05,1981,4,0
"6185",1980-12-06,1981,0,0
"6186",1980-12-07,1981,8,0
"6187",1980-12-08,1981,4,0
"6188",1980-12-09,1981,8,0
"6189",1980-12-10,1981,7,0
"6190",1980-12-11,1981,6,0
"6191",1980-12-12,1981,6,0
"6192",1980-12-13,1981,3,0
"6193",1980-12-14,1981,0,0
"6194",1980-12-15,1981,0,0
"6195",1980-12-16,1981,8,0
"6196",1980-12-17,1981,0,0
"6197",1980-12-18,1981,9,0.0909090909090909
"6198",1980-12-19,1981,4,0.181818181818182
"6199",1980-12-20,1981,0,0
"6200",1980-12-21,1981,8,0.363636363636364
"6201",1980-12-22,1981,8,0.454545454545455
"6202",1980-12-23,1981,1,0.545454545454545
"6203",1980-12-24,1981,3,0.636363636363636
"6204",1980-12-25,1981,8,0.727272727272727
"6205",1980-12-26,1981,9,0.818181818181818
"6206",1980-12-27,1981,4,0.909090909090909
"6207",1980-12-28,1981,1,1
"6208",1980-12-29,1981,6,0.9
"6209",1980-12-30,1981,4,0.8
"6210",1980-12-31,1981,4,0.7
"6211",1981-01-01,1981,6,0.6
"6212",1981-01-02,1981,3,0.5
"6213",1981-01-03,1981,6,0.4
"6214",1981-01-04,1981,2,0.3
"6215",1981-01-05,1981,7,0.2
"6216",1981-01-06,1981,3,0.1
"6217",1981-01-07,1981,0,0
"6218",1981-01-08,1981,6,0.888888888888889
"6219",1981-01-09,1981,2,1.77777777777778
"6220",1981-01-10,1981,1,1
"6221",1981-01-11,1981,60,3.55555555555556
"6222",1981-01-12,1981,87,4.44444444444444
"6223",1981-01-13,1981,60,5.33333333333333
"6224",1981-01-14,1981,8,6.22222222222222
"6225",1981-01-15,1981,58,7.11111111111111
"6226",1981-01-16,1981,8,8
"6227",1981-01-17,1981,63,7.63636363636364
"6228",1981-01-18,1981,63,7.27272727272727
"6229",1981-01-19,1981,17,6.90909090909091
"6230",1981-01-20,1981,17,6.54545454545454
"6231",1981-01-21,1981,73,6.18181818181818
"6232",1981-01-22,1981,73,5.81818181818182
"6233",1981-01-23,1981,30,5.45454545454546
"6234",1981-01-24,1981,89,5.09090909090909
"6235",1981-01-25,1981,89,4.72727272727273
"6236",1981-01-26,1981,9,4.36363636363636
"6237",1981-01-27,1981,49,4
"6238",1981-01-28,1981,11,3.63636363636364
"6239",1981-01-29,1981,11,3.27272727272727
"6240",1981-01-30,1981,49,2.90909090909091
"6241",1981-01-31,1981,11,2.54545454545455
"6242",1981-02-01,1981,11,2.18181818181818
"6243",1981-02-02,1981,11,1.81818181818182
"6244",1981-02-03,1981,69,1.45454545454545
"6245",1981-02-04,1981,8,1.09090909090909
