day,month,year,flow,hyear,baseflow,Date
4,3,1970,256,1970,256,1970-03-04
5,3,1970,410,1970,256.7142857142857,1970-03-05
6,3,1970,439,1970,257.42857142857144,1970-03-06
7,3,1970,358,1970,258.14285714285717,1970-03-07
8,3,1970,296,1970,258.85714285714283,1970-03-08
9,3,1970,280,1970,259.57142857142856,1970-03-09
10,3,1970,266,1970,260.2857142857143,1970-03-10
11,3,1970,261,1970,261,1970-03-11
12,3,1970,289,1970,282.04761904761904,1970-03-12
13,3,1970,348,1970,303.0952380952381,1970-03-13
14,3,1970,379,1970,324.1428571428571,1970-03-14
15,3,1970,387,1970,345.1904761904762,1970-03-15
16,3,1970,400,1970,366.23809523809524,1970-03-16
17,3,1970,402,1970,387.2857142857143,1970-03-17
18,3,1970,384,1970,384,1970-03-18
19,3,1970,458,1970,429.3809523809524,1970-03-19
20,3,1970,595,1970,450.42857142857144,1970-03-20
21,3,1970,520,1970,471.4761904761905,1970-03-21
22,3,1970,497,1970,492.5238095238095,1970-03-22
23,3,1970,589,1970,513.5714285714286,1970-03-23
24,3,1970,703,1970,534.6190476190477,1970-03-24
25,3,1970,862,1970,555.6666666666666,1970-03-25
26,3,1970,976,1970,576.7142857142858,1970-03-26
27,3,1970,1051,1970,597.7619047619048,1970-03-27
28,3,1970,1086,1970,618.8095238095239,1970-03-28
29,3,1970,1072,1970,639.8571428571429,1970-03-29
30,3,1970,876,1970,660.9047619047619,1970-03-30
31,3,1970,759,1970,681.952380952381,1970-03-31
1,4,1970,703,1970,703,1970-04-01
2,4,1970,836,1970,691.3333333333334,1970-04-02
3,4,1970,862,1970,679.6666666666666,1970-04-03
4,4,1970,836,1970,668,1970-04-04
5,4,1970,728,1970,656.3333333333334,1970-04-05
6,4,1970,636,1970,636,1970-04-06
7,4,1970,633,1970,633,1970-04-07
8,4,1970,703,1970,630.9,1970-04-08
9,4,1970,772,1970,628.8,1970-04-09
10,4,1970,1003,1970,626.7,1970-04-10
11,4,1970,983,1970,624.6,1970-04-11
12,4,1970,859,1970,622.5,1970-04-12
13,4,1970,734,1970,620.4,1970-04-13
14,4,1970,759,1970,618.3,1970-04-14
15,4,1970,691,1970,616.2,1970-04-15
16,4,1970,679,1970,614.1,1970-04-16
17,4,1970,612,1970,612,1970-04-17
18,4,1970,577,1970,577,1970-04-18
19,4,1970,595,1970,571.0526315789474,1970-04-19
20,4,1970,618,1970,565.1052631578947,1970-04-20
21,4,1970,703,1970,559.1578947368421,1970-04-21
22,4,1970,1055,1970,553.2105263157895,1970-04-22
23,4,1970,895,1970,547.2631578947369,1970-04-23
24,4,1970,766,1970,541.3157894736842,1970-04-24
25,4,1970,709,1970,535.3684210526316,1970-04-25
26,4,1970,660,1970,529.421052631579,1970-04-26
27,4,1970,673,1970,523.4736842105264,1970-04-27
28,4,1970,673,1970,517.5263157894736,1970-04-28
29,4,1970,759,1970,511.57894736842104,1970-04-29
30,4,1970,895,1970,505.63157894736844,1970-04-30
1,5,1970,949,1970,499.6842105263158,1970-05-01
2,5,1970,804,1970,493.7368421052632,1970-05-02
3,5,1970,679,1970,487.7894736842105,1970-05-03
4,5,1970,560,1970,481.8421052631579,1970-05-04
5,5,1970,514,1970,475.89473684210526,1970-05-05
6,5,1970,492,1970,469.94736842105266,1970-05-06
7,5,1970,464,1970,464,1970-05-07
8,5,1970,456,1970,456,1970-05-08
9,5,1970,548,1970,448.84615384615387,1970-05-09
10,5,1970,554,1970,441.6923076923077,1970-05-10
11,5,1970,506,1970,434.53846153846155,1970-05-11
12,5,1970,508,1970,427.38461538461536,1970-05-12
13,5,1970,486,1970,420.2307692307692,1970-05-13
14,5,1970,480,1970,413.0769230769231,1970-05-14
15,5,1970,458,1970,405.9230769230769,1970-05-15
16,5,1970,442,1970,398.7692307692308,1970-05-16
17,5,1970,442,1970,391.61538461538464,1970-05-17
18,5,1970,431,1970,384.46153846153845,1970-05-18
19,5,1970,410,1970,377.3076923076923,1970-05-19
20,5,1970,384,1970,370.15384615384613,1970-05-20
21,5,1970,363,1970,363,1970-05-21
22,5,1970,397,1970,355.26666666666665,1970-05-22
23,5,1970,583,1970,347.53333333333336,1970-05-23
24,5,1970,469,1970,339.8,1970-05-24
25,5,1970,389,1970,332.06666666666666,1970-05-25
26,5,1970,338,1970,324.3333333333333,1970-05-26
27,5,1970,343,1970,316.6,1970-05-27
28,5,1970,343,1970,308.8666666666667,1970-05-28
29,5,1970,313,1970,301.1333333333333,1970-05-29
30,5,1970,284,1970,284,1970-05-30
31,5,1970,289,1970,285.6666666666667,1970-05-31
1,6,1970,284,1970,277.93333333333334,1970-06-01
2,6,1970,280,1970,270.2,1970-06-02
3,6,1970,280,1970,262.4666666666667,1970-06-03
4,6,1970,268,1970,254.73333333333335,1970-06-04
5,6,1970,247,1970,247,1970-06-05
6,6,1970,247,1970,239.66666666666666,1970-06-06
7,6,1970,234,1970,232.33333333333334,1970-06-07
8,6,1970,225,1970,225,1970-06-08
9,6,1970,236,1970,223.42857142857142,1970-06-09
10,6,1970,243,1970,221.85714285714286,1970-06-10
11,6,1970,247,1970,220.28571428571428,1970-06-11
12,6,1970,238,1970,218.71428571428572,1970-06-12
13,6,1970,225,1970,217.14285714285714,1970-06-13
14,6,1970,220,1970,215.57142857142858,1970-06-14
15,6,1970,214,1970,214,1970-06-15
16,6,1970,243,1970,220.66666666666666,1970-06-16
17,6,1970,238,1970,227.33333333333334,1970-06-17
18,6,1970,234,1970,234,1970-06-18
19,6,1970,353,1970,229.8181818181818,1970-06-19
20,6,1970,503,1970,225.63636363636363,1970-06-20
21,6,1970,353,1970,221.45454545454547,1970-06-21
22,6,1970,284,1970,217.27272727272728,1970-06-22
23,6,1970,252,1970,213.0909090909091,1970-06-23
24,6,1970,211,1970,208.9090909090909,1970-06-24
25,6,1970,220,1970,204.72727272727272,1970-06-25
26,6,1970,220,1970,200.54545454545456,1970-06-26
27,6,1970,207,1970,196.36363636363637,1970-06-27
28,6,1970,203,1970,192.1818181818182,1970-06-28
29,6,1970,188,1970,188,1970-06-29
30,6,1970,229,1970,186.8125,1970-06-30
1,7,1970,415,1970,185.625,1970-07-01
2,7,1970,503,1970,184.4375,1970-07-02
3,7,1970,379,1970,183.25,1970-07-03
4,7,1970,415,1970,182.0625,1970-07-04
5,7,1970,497,1970,180.875,1970-07-05
6,7,1970,402,1970,179.6875,1970-07-06
7,7,1970,328,1970,178.5,1970-07-07
8,7,1970,275,1970,177.3125,1970-07-08
9,7,1970,236,1970,176.125,1970-07-09
10,7,1970,220,1970,174.9375,1970-07-10
11,7,1970,203,1970,173.75,1970-07-11
12,7,1970,194,1970,172.5625,1970-07-12
13,7,1970,181,1970,171.375,1970-07-13
14,7,1970,173,1970,170.1875,1970-07-14
15,7,1970,169,1970,169,1970-07-15
16,7,1970,442,1970,167.20833333333334,1970-07-16
17,7,1970,666,1970,165.41666666666666,1970-07-17
18,7,1970,492,1970,163.625,1970-07-18
19,7,1970,379,1970,161.83333333333334,1970-07-19
20,7,1970,308,1970,160.04166666666666,1970-07-20
21,7,1970,256,1970,158.25,1970-07-21
22,7,1970,238,1970,156.45833333333334,1970-07-22
23,7,1970,211,1970,154.66666666666666,1970-07-23
24,7,1970,194,1970,152.875,1970-07-24
25,7,1970,186,1970,151.08333333333334,1970-07-25
26,7,1970,211,1970,149.29166666666666,1970-07-26
27,7,1970,203,1970,147.5,1970-07-27
28,7,1970,186,1970,145.70833333333334,1970-07-28
29,7,1970,173,1970,143.91666666666666,1970-07-29
30,7,1970,161,1970,142.125,1970-07-30
31,7,1970,157,1970,140.33333333333334,1970-07-31
1,8,1970,149,1970,138.54166666666666,1970-08-01
2,8,1970,141,1970,136.75,1970-08-02
3,8,1970,149,1970,134.95833333333334,1970-08-03
4,8,1970,141,1970,133.16666666666666,1970-08-04
5,8,1970,145,1970,131.375,1970-08-05
6,8,1970,135,1970,129.58333333333334,1970-08-06
7,8,1970,137,1970,127.79166666666666,1970-08-07
8,8,1970,126,1970,126,1970-08-08
9,8,1970,137,1970,126.22222222222223,1970-08-09
10,8,1970,130,1970,126.44444444444444,1970-08-10
11,8,1970,343,1970,126.66666666666667,1970-08-11
12,8,1970,294,1970,126.88888888888889,1970-08-12
13,8,1970,238,1970,127.11111111111111,1970-08-13
14,8,1970,177,1970,127.33333333333333,1970-08-14
15,8,1970,155,1970,127.55555555555556,1970-08-15
16,8,1970,145,1970,127.77777777777777,1970-08-16
17,8,1970,128,1970,128,1970-08-17
18,8,1970,198,1970,128.17857142857142,1970-08-18
19,8,1970,186,1970,128.35714285714286,1970-08-19
20,8,1970,153,1970,128.53571428571428,1970-08-20
21,8,1970,149,1970,128.71428571428572,1970-08-21
22,8,1970,169,1970,128.89285714285714,1970-08-22
23,8,1970,222,1970,129.07142857142858,1970-08-23
24,8,1970,211,1970,129.25,1970-08-24
25,8,1970,431,1970,129.42857142857142,1970-08-25
26,8,1970,338,1970,129.60714285714286,1970-08-26
27,8,1970,238,1970,129.78571428571428,1970-08-27
28,8,1970,198,1970,129.96428571428572,1970-08-28
29,8,1970,171,1970,130.14285714285714,1970-08-29
30,8,1970,169,1970,130.32142857142858,1970-08-30
31,8,1970,220,1970,130.5,1970-08-31
1,9,1970,368,1970,130.67857142857142,1970-09-01
2,9,1970,313,1970,130.85714285714286,1970-09-02
3,9,1970,247,1970,131.03571428571428,1970-09-03
4,9,1970,234,1970,131.21428571428572,1970-09-04
5,9,1970,234,1970,131.39285714285714,1970-09-05
6,9,1970,211,1970,131.57142857142858,1970-09-06
7,9,1970,177,1970,131.75,1970-09-07
8,9,1970,173,1970,131.92857142857142,1970-09-08
9,9,1970,161,1970,132.10714285714286,1970-09-09
10,9,1970,149,1970,132.28571428571428,1970-09-10
11,9,1970,157,1970,132.46428571428572,1970-09-11
12,9,1970,145,1970,132.64285714285714,1970-09-12
13,9,1970,145,1970,132.82142857142858,1970-09-13
14,9,1970,133,1970,133,1970-09-14
15,9,1970,126,1970,126,1970-09-15
16,9,1970,122,1970,122,1970-09-16
17,9,1970,122,1970,122,1970-09-17
18,9,1970,130,1970,122.6,1970-09-18
19,9,1970,124,1970,120,1970-09-19
20,9,1970,124,1970,117.4,1970-09-20
21,9,1970,118,1970,114.8,1970-09-21
22,9,1970,109,1970,109,1970-09-22
23,9,1970,115,1970,109.6,1970-09-23
24,9,1970,107,1970,107,1970-09-24
25,9,1970,105,1970,105,1970-09-25
26,9,1970,104,1970,104,1970-09-26
27,9,1970,107,1970,104.6,1970-09-27
28,9,1970,108,1970,105.2,1970-09-28
29,9,1970,104,1970,104,1970-09-29
30,9,1970,109,1970,106.4,1970-09-30
1,10,1970,107,1970,107,1970-10-01
2,10,1970,115,1970,106.25,1970-10-02
3,10,1970,145,1970,105.5,1970-10-03
4,10,1970,163,1970,104.75,1970-10-04
5,10,1970,145,1970,104,1970-10-05
6,10,1970,137,1970,103.25,1970-10-06
7,10,1970,112,1970,102.5,1970-10-07
8,10,1970,104,1970,101.75,1970-10-08
9,10,1970,101,1970,101,1970-10-09
10,10,1970,101,1970,98.75,1970-10-10
11,10,1970,97,1970,96.5,1970-10-11
12,10,1970,93,1970,93,1970-10-12
13,10,1970,92,1970,92,1970-10-13
14,10,1970,93,1970,91.83333333333333,1970-10-14
15,10,1970,96,1970,91.66666666666667,1970-10-15
16,10,1970,97,1970,91.5,1970-10-16
17,10,1970,93,1970,91.33333333333333,1970-10-17
18,10,1970,93,1970,91.16666666666667,1970-10-18
19,10,1970,91,1970,91,1970-10-19
20,10,1970,88,1970,88,1970-10-20
21,10,1970,203,1970,89.84615384615384,1970-10-21
22,10,1970,368,1970,91.6923076923077,1970-10-22
23,10,1970,261,1970,93.53846153846153,1970-10-23
24,10,1970,203,1970,95.38461538461539,1970-10-24
25,10,1970,159,1970,97.23076923076923,1970-10-25
26,10,1970,149,1970,99.07692307692308,1970-10-26
27,10,1970,141,1970,100.92307692307692,1970-10-27
28,10,1970,139,1970,102.76923076923077,1970-10-28
29,10,1970,137,1970,104.61538461538461,1970-10-29
30,10,1970,131,1970,106.46153846153847,1970-10-30
31,10,1970,128,1970,108.3076923076923,1970-10-31
1,11,1970,122,1970,110.15384615384616,1970-11-01
2,11,1970,112,1970,112,1970-11-02
3,11,1970,115,1970,110.27272727272727,1970-11-03
4,11,1970,115,1970,108.54545454545455,1970-11-04
5,11,1970,111,1970,106.81818181818181,1970-11-05
6,11,1970,107,1970,105.0909090909091,1970-11-06
7,11,1970,107,1970,103.36363636363636,1970-11-07
8,11,1970,108,1970,101.63636363636364,1970-11-08
9,11,1970,101,1970,99.9090909090909,1970-11-09
10,11,1970,101,1970,98.18181818181819,1970-11-10
11,11,1970,101,1970,96.45454545454545,1970-11-11
12,11,1970,96,1970,94.72727272727272,1970-11-12
13,11,1970,93,1970,93,1970-11-13
14,11,1970,99,1970,99,1970-11-14
15,11,1970,203,1970,102.95652173913044,1970-11-15
16,11,1970,618,1970,106.91304347826087,1970-11-16
17,11,1970,525,1970,110.86956521739131,1970-11-17
18,11,1970,363,1970,114.82608695652173,1970-11-18
19,11,1970,289,1970,118.78260869565217,1970-11-19
20,11,1970,464,1970,122.73913043478261,1970-11-20
21,11,1970,794,1970,126.69565217391305,1970-11-21
22,11,1970,804,1970,130.65217391304347,1970-11-22
23,11,1970,962,1970,134.6086956521739,1970-11-23
24,11,1970,673,1970,138.56521739130434,1970-11-24
25,11,1970,497,1970,142.52173913043478,1970-11-25
26,11,1970,413,1970,146.47826086956522,1970-11-26
27,11,1970,343,1970,150.43478260869566,1970-11-27
28,11,1970,299,1970,154.3913043478261,1970-11-28
29,11,1970,266,1970,158.34782608695653,1970-11-29
30,11,1970,231,1970,162.30434782608694,1970-11-30
1,12,1970,252,1970,166.26086956521738,1970-12-01
2,12,1970,343,1970,170.2173913043478,1970-12-02
3,12,1970,289,1970,174.17391304347825,1970-12-03
4,12,1970,216,1970,178.1304347826087,1970-12-04
5,12,1970,234,1970,182.08695652173913,1970-12-05
6,12,1970,220,1970,186.04347826086956,1970-12-06
7,12,1970,190,1970,190,1970-12-07
8,12,1970,198,1970,186.0952380952381,1970-12-08
9,12,1970,240,1970,182.1904761904762,1970-12-09
10,12,1970,238,1970,178.28571428571428,1970-12-10
11,12,1970,236,1970,174.38095238095238,1970-12-11
12,12,1970,211,1970,170.47619047619048,1970-12-12
13,12,1970,194,1970,166.57142857142858,1970-12-13
14,12,1970,173,1970,162.66666666666666,1970-12-14
15,12,1970,163,1970,158.76190476190476,1970-12-15
16,12,1970,165,1970,154.85714285714286,1970-12-16
17,12,1970,157,1970,150.95238095238096,1970-12-17
18,12,1970,153,1970,147.04761904761904,1970-12-18
19,12,1970,157,1970,143.14285714285714,1970-12-19
20,12,1970,149,1970,139.23809523809524,1970-12-20
21,12,1970,135,1970,135,1970-12-21
22,12,1970,135,1970,131.42857142857144,1970-12-22
23,12,1970,141,1970,127.52380952380952,1970-12-23
24,12,1970,130,1970,123.61904761904762,1970-12-24
25,12,1970,128,1970,119.71428571428572,1970-12-25
26,12,1970,124,1970,115.80952380952381,1970-12-26
27,12,1970,112,1970,111.90476190476191,1970-12-27
28,12,1970,108,1970,108,1970-12-28
29,12,1970,111,1970,111,1970-12-29
30,12,1970,126,1970,114.57142857142857,1970-12-30
31,12,1970,328,1970,118.14285714285714,1970-12-31
1,1,1971,394,1971,121.71428571428571,1971-01-01
2,1,1971,333,1971,125.28571428571428,1971-01-02
3,1,1971,299,1971,128.85714285714286,1971-01-03
4,1,1971,261,1971,132.42857142857142,1971-01-04
5,1,1971,240,1971,136,1971-01-05
6,1,1971,236,1971,139.57142857142856,1971-01-06
7,1,1971,216,1971,143.14285714285714,1971-01-07
8,1,1971,198,1971,146.71428571428572,1971-01-08
9,1,1971,181,1971,150.28571428571428,1971-01-09
10,1,1971,186,1971,153.85714285714286,1971-01-10
11,1,1971,167,1971,157.42857142857144,1971-01-11
12,1,1971,161,1971,161,1971-01-12
13,1,1971,161,1971,158.5,1971-01-13
14,1,1971,157,1971,156,1971-01-14
15,1,1971,155,1971,153.5,1971-01-15
16,1,1971,151,1971,151,1971-01-16
17,1,1971,153,1971,152,1971-01-17
18,1,1971,153,1971,153,1971-01-18
19,1,1971,167,1971,156.28571428571428,1971-01-19
20,1,1971,211,1971,159.57142857142858,1971-01-20
21,1,1971,469,1971,162.85714285714286,1971-01-21
22,1,1971,810,1971,166.14285714285714,1971-01-22
23,1,1971,1072,1971,169.42857142857144,1971-01-23
24,1,1971,993,1971,172.71428571428572,1971-01-24
25,1,1971,972,1971,176,1971-01-25
26,1,1971,935,1971,179.28571428571428,1971-01-26
27,1,1971,804,1971,182.57142857142858,1971-01-27
28,1,1971,922,1971,185.85714285714286,1971-01-28
29,1,1971,849,1971,189.14285714285714,1971-01-29
30,1,1971,703,1971,192.42857142857142,1971-01-30
31,1,1971,618,1971,195.71428571428572,1971-01-31
1,2,1971,685,1971,199,1971-02-01
2,2,1971,882,1971,202.28571428571428,1971-02-02
3,2,1971,734,1971,205.57142857142856,1971-02-03
4,2,1971,606,1971,208.85714285714286,1971-02-04
5,2,1971,500,1971,212.14285714285714,1971-02-05
6,2,1971,437,1971,215.42857142857144,1971-02-06
7,2,1971,384,1971,218.71428571428572,1971-02-07
8,2,1971,346,1971,222,1971-02-08
9,2,1971,333,1971,225.28571428571428,1971-02-09
10,2,1971,304,1971,228.57142857142856,1971-02-10
11,2,1971,282,1971,231.85714285714283,1971-02-11
12,2,1971,270,1971,235.14285714285717,1971-02-12
13,2,1971,259,1971,238.42857142857144,1971-02-13
14,2,1971,249,1971,241.71428571428572,1971-02-14
15,2,1971,245,1971,245,1971-02-15
16,2,1971,277,1971,239.6,1971-02-16
17,2,1971,374,1971,234.2,1971-02-17
18,2,1971,791,1971,228.8,1971-02-18
19,2,1971,612,1971,223.4,1971-02-19
20,2,1971,453,1971,218,1971-02-20
21,2,1971,379,1971,212.6,1971-02-21
22,2,1971,326,1971,207.2,1971-02-22
23,2,1971,299,1971,201.8,1971-02-23
24,2,1971,270,1971,196.4,1971-02-24
25,2,1971,256,1971,191,1971-02-25
26,2,1971,236,1971,185.6,1971-02-26
27,2,1971,231,1971,180.2,1971-02-27
28,2,1971,190,1971,174.8,1971-02-28
1,3,1971,165,1971,165,1971-03-01
2,3,1971,181,1971,164,1971-03-02
3,3,1971,161,1971,158.6,1971-03-03
4,3,1971,157,1971,153.2,1971-03-04
5,3,1971,145,1971,145,1971-03-05
6,3,1971,141,1971,141,1971-03-06
7,3,1971,137,1971,137,1971-03-07
8,3,1971,139,1971,138.33333333333334,1971-03-08
9,3,1971,143,1971,139.66666666666666,1971-03-09
10,3,1971,141,1971,141,1971-03-10
11,3,1971,141,1971,137.75,1971-03-11
12,3,1971,141,1971,134.5,1971-03-12
13,3,1971,141,1971,131.25,1971-03-13
14,3,1971,128,1971,128,1971-03-14
15,3,1971,131,1971,131,1971-03-15
16,3,1971,143,1971,143,1971-03-16
17,3,1971,165,1971,163.83333333333331,1971-03-17
18,3,1971,328,1971,175.77777777777777,1971-03-18
19,3,1971,284,1971,187.72222222222223,1971-03-19
20,3,1971,542,1971,199.66666666666666,1971-03-20
21,3,1971,996,1971,211.61111111111111,1971-03-21
22,3,1971,791,1971,223.55555555555554,1971-03-22
23,3,1971,902,1971,235.5,1971-03-23
24,3,1971,996,1971,247.44444444444446,1971-03-24
25,3,1971,759,1971,259.3888888888889,1971-03-25
26,3,1971,606,1971,271.3333333333333,1971-03-26
27,3,1971,583,1971,283.27777777777777,1971-03-27
28,3,1971,554,1971,295.22222222222223,1971-03-28
29,3,1971,492,1971,307.1666666666667,1971-03-29
30,3,1971,448,1971,319.1111111111111,1971-03-30
31,3,1971,389,1971,331.05555555555554,1971-03-31
1,4,1971,343,1971,343,1971-04-01
2,4,1971,353,1971,339.9375,1971-04-02
3,4,1971,486,1971,336.875,1971-04-03
4,4,1971,531,1971,333.8125,1971-04-04
5,4,1971,747,1971,330.75,1971-04-05
6,4,1971,962,1971,327.6875,1971-04-06
7,4,1971,734,1971,324.625,1971-04-07
8,4,1971,601,1971,321.5625,1971-04-08
9,4,1971,531,1971,318.5,1971-04-09
10,4,1971,486,1971,315.4375,1971-04-10
11,4,1971,442,1971,312.375,1971-04-11
12,4,1971,397,1971,309.3125,1971-04-12
13,4,1971,376,1971,306.25,1971-04-13
14,4,1971,348,1971,303.1875,1971-04-14
15,4,1971,323,1971,300.125,1971-04-15
16,4,1971,308,1971,297.0625,1971-04-16
17,4,1971,294,1971,294,1971-04-17
18,4,1971,299,1971,289.25,1971-04-18
19,4,1971,287,1971,284.5,1971-04-19
20,4,1971,284,1971,279.75,1971-04-20
21,4,1971,275,1971,275,1971-04-21
22,4,1971,282,1971,275,1971-04-22
23,4,1971,275,1971,275,1971-04-23
24,4,1971,277,1971,274,1971-04-24
25,4,1971,299,1971,273,1971-04-25
26,4,1971,308,1971,272,1971-04-26
27,4,1971,284,1971,271,1971-04-27
28,4,1971,270,1971,270,1971-04-28
29,4,1971,384,1971,268.42105263157896,1971-04-29
30,4,1971,384,1971,266.8421052631579,1971-04-30
1,5,1971,497,1971,265.2631578947368,1971-05-01
2,5,1971,537,1971,263.6842105263158,1971-05-02
3,5,1971,503,1971,262.10526315789474,1971-05-03
4,5,1971,642,1971,260.5263157894737,1971-05-04
5,5,1971,636,1971,258.94736842105266,1971-05-05
6,5,1971,534,1971,257.36842105263156,1971-05-06
7,5,1971,448,1971,255.78947368421052,1971-05-07
8,5,1971,405,1971,254.21052631578948,1971-05-08
9,5,1971,371,1971,252.6315789473684,1971-05-09
10,5,1971,323,1971,251.05263157894737,1971-05-10
11,5,1971,304,1971,249.4736842105263,1971-05-11
12,5,1971,308,1971,247.89473684210526,1971-05-12
13,5,1971,294,1971,246.31578947368422,1971-05-13
14,5,1971,277,1971,244.73684210526315,1971-05-14
15,5,1971,263,1971,243.1578947368421,1971-05-15
16,5,1971,256,1971,241.57894736842104,1971-05-16
17,5,1971,240,1971,240,1971-05-17
18,5,1971,238,1971,234.44444444444446,1971-05-18
19,5,1971,236,1971,228.88888888888889,1971-05-19
20,5,1971,234,1971,223.33333333333334,1971-05-20
21,5,1971,225,1971,217.77777777777777,1971-05-21
22,5,1971,216,1971,212.22222222222223,1971-05-22
23,5,1971,211,1971,206.66666666666669,1971-05-23
24,5,1971,201,1971,201,1971-05-24
25,5,1971,194,1971,194,1971-05-25
26,5,1971,190,1971,190,1971-05-26
27,5,1971,190,1971,187.36363636363637,1971-05-27
28,5,1971,190,1971,184.72727272727272,1971-05-28
29,5,1971,186,1971,182.0909090909091,1971-05-29
30,5,1971,198,1971,179.45454545454547,1971-05-30
31,5,1971,186,1971,176.8181818181818,1971-05-31
1,6,1971,203,1971,174.1818181818182,1971-06-01
2,6,1971,198,1971,171.54545454545456,1971-06-02
3,6,1971,190,1971,168.9090909090909,1971-06-03
4,6,1971,194,1971,166.27272727272728,1971-06-04
5,6,1971,192,1971,163.63636363636363,1971-06-05
6,6,1971,161,1971,161,1971-06-06
7,6,1971,151,1971,151,1971-06-07
8,6,1971,165,1971,151.42857142857142,1971-06-08
9,6,1971,179,1971,151.85714285714286,1971-06-09
10,6,1971,190,1971,152.28571428571428,1971-06-10
11,6,1971,216,1971,152.71428571428572,1971-06-11
12,6,1971,284,1971,153.14285714285714,1971-06-12
13,6,1971,280,1971,153.57142857142858,1971-06-13
14,6,1971,252,1971,154,1971-06-14
15,6,1971,238,1971,154.42857142857142,1971-06-15
16,6,1971,207,1971,154.85714285714286,1971-06-16
17,6,1971,216,1971,155.28571428571428,1971-06-17
18,6,1971,229,1971,155.71428571428572,1971-06-18
19,6,1971,198,1971,156.14285714285714,1971-06-19
20,6,1971,186,1971,156.57142857142858,1971-06-20
21,6,1971,157,1971,157,1971-06-21
22,6,1971,155,1971,155,1971-06-22
23,6,1971,155,1971,154,1971-06-23
24,6,1971,153,1971,152.5,1971-06-24
